35.60500, 30768, 33360, 32720
35.71300, 30768, 33360, 32784
35.76300, 30784, 33216, 32784
35.81299, 30736, 33392, 32688
35.86299, 30784, 33376, 32656
35.91300, 30752, 33360, 32592
35.96300, 30736, 33408, 32720
36.01300, 30720, 33312, 32864
36.06299, 30736, 33408, 32816
36.11299, 30832, 33296, 32768
36.16299, 30800, 33264, 32720
36.21300, 30848, 33312, 32720
36.26300, 30784, 33344, 32768
36.31299, 30896, 33360, 32832
36.36299, 30752, 33296, 32720
36.41299, 30768, 33328, 32768
36.46300, 30752, 33328, 32704
36.51300, 30672, 33344, 32752
36.61899, 30832, 33392, 32656
36.66899, 30816, 33376, 32752
